id,drug_id,name,drug_type,amount,exp,mfg,brand,description,updated_date
983,inf183,Stalevo 150/37.5/200,LINIMENT,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
984,inf184,Madopar HBS,LINIMENT,150,12month,9/29/2021,"F.Hoffmann-La Roche., Ltd","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
985,inf185,Sifstad 0.18,LINIMENT,150,12month,9/29/2021,Pharmedic,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
986,inf186,Sifrol,LOTIONS,150,12month,9/29/2021,Orion Corporation,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
987,inf187,Succinimide Pharbiol,PASTE,150,12month,9/29/2021,"F.Hoffmann-La Roche., Ltd","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
988,inf188,Apo-Trihex 2mg,POWDER,150,12month,9/29/2021,Boehringer Ingelheim pharma GmbH & Co,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
989,inf189,Uro-Vaxom,EMULSIONS,150,12month,9/29/2021,Fresenius Kabi Vietnam Joint Stock Company - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
990,inf190,Althax,GELS,150,12month,9/29/2021,CPC1 Pharmaceutical Joint Stock Company Hanoi - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
991,inf191,ProIVIG,MAGMAS,150,12month,9/29/2021,B.Braun Melsungen AG - Germany,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
992,inf192,Keytruda,MIXTURES,150,12month,9/29/2021,Warsaw Pharmaceutical Works Polfa - Poland,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
993,inf193,Beriate,LIQUID,150,12month,9/29/2021,B.Braun Melsungen AG - Germany,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
994,inf194,Hizentra,LIQUID,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
995,inf195,Privigen,TABLETS,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
996,inf196,Darzalex,OIMENTS,150,12month,9/29/2021,Laboratoires UPSA - France,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
997,inf197,Simponi,LOZENGES,150,12month,9/29/2021,Stada-Vietnam - VIETNAM COMPANY LIMITED,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
998,inf198,Hizentra,LOZENGES,150,12month,9/29/2021,Sanofi Vietnam Pharmaceutical Joint Stock Company - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
999,inf199,Mabthera,OIMENTS,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1000,inf200,Imurel 50mg,LOZENGES,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1001,inf201,Prograf,OIMENTS,150,12month,9/29/2021,Branch of OPC Pharmaceutical Joint Stock Company in Binh Duong - OPC Pharmaceutical Factory - VIETNAM (,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1002,inf202,HYYR,LOZENGES,150,12month,9/29/2021,PT. Indofarma Tbk. - INDONESIA,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1003,inf203,Hytinon,LOZENGES,150,12month,9/29/2021,Central Pharmaceutical Company Limited 3 - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1004,inf204,Tacropic 0.03%,OIMENTS,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1005,inf205,Prograf,LOZENGES,150,12month,9/29/2021,nd-Swift Ltd - INDIA,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1006,inf206,Iritero 100mg/5ml,PILLS,150,12month,9/29/2021,Pharmaceutical & Medical Biomedical Enterprise (MEBIPHAR) Ho Chi Minh City - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1007,inf207,Prograf 0.5mg,PELLETS,150,12month,9/29/2021,U.C.B. Farchin S.A - Switzerland,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1008,inf208,Phastarxin,PELLETS,150,12month,9/29/2021,"Korea Drug Co., Ltd - KOREA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1009,inf209,Fluzinstad 5,CAPSULES,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1010,inf210,Sobelin,CAPSULES,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1011,inf211,Reinal,CAPSULES,150,12month,9/29/2021,Farmak JSC - UKraine,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1012,inf212,Siberian,INHALANTS,150,12month,9/29/2021,Khanh Hoi Pharmaceutical & Medical Services Joint Stock Company (KHAHOPHARMA) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1013,inf213,Lelocin 5,LINIMENT,150,12month,9/29/2021,"Ind-Swift., Ltd - INDIA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1014,inf214,Sarah Cap,OIMENTS,150,12month,9/29/2021,Khanh Hoi Pharmaceutical & Medical Services Joint Stock Company (KHAHOPHARMA) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1015,inf215,Reinal-5,LOZENGES,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1016,inf216,Lelocin 5,LOZENGES,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1017,inf217,Metomol Tablet,OIMENTS,150,12month,9/29/2021,"Micro Labs., Ltd - INDIA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1018,inf218,Fluthepharm 10,LOZENGES,150,12month,9/29/2021,"Axon Drugs Private., Ltd - INDIA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1019,inf219,Lodegald-Flunarizin,PILLS,150,12month,9/29/2021,Cuu Long Pharmaceutical and Medical Equipment Company - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1020,inf220,Sibendina,PELLETS,150,12month,9/29/2021,"Furen Pharmaceutical Group Co., Ltd. - CHINA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1021,inf221,Virtizin 5,PELLETS,150,12month,9/29/2021,Cenexi SAS - FRANCE,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1022,inf222,Sibetinic Soft,CAPSULES,150,12month,9/29/2021,Novartis Pharm Stein A.G - Switzerland,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1023,inf223,Sibetinic,CAPSULES,150,12month,9/29/2021,"Sun Pharmaceutical Industries., Ltd - INDIA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1024,inf224,Hagizin,CAPSULES,150,12month,9/29/2021,DANAPHA Pharmaceutical Joint Stock Company - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1025,inf225,Mezapizine 10,INHALANTS,150,12month,9/29/2021,Stellapharm - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1026,inf226,Sobelin,LINIMENT,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1027,inf227,Darintab,LINIMENT,150,12month,9/29/2021,TRAPHACO - VIETNAM JOINT STOCK COMPANY,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1028,inf228,Oliveirim,LINIMENT,150,12month,9/29/2021,Novartis Farma S.P.A Italy,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1029,inf229,Pentoxifylin,LOTIONS,150,12month,9/29/2021,Pharmedic - VIETNAM Pharmaceutical and Pharmaceutical Joint Stock Company,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1030,inf230,Advate,PASTE,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1031,inf231,Nanokine,POWDER,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1032,inf232,Epocassa,EMULSIONS,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1033,inf233,Pentoxipharm,GELS,150,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1034,inf234,Sintrom 4,MAGMAS,150,12month,9/29/2021,"F.Hoffmann-La Roche., Ltd","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1035,inf235,Somatin,MIXTURES,150,12month,9/29/2021,Pharmedic,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1036,inf236,Fontit-F,LIQUID,150,12month,9/29/2021,Orion Corporation,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1037,inf237,Tophem,LIQUID,150,12month,9/29/2021,"F.Hoffmann-La Roche., Ltd","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1038,inf238,Gon sa Ezeti-10,TABLETS,150,12month,9/29/2021,Boehringer Ingelheim pharma GmbH & Co,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1039,inf239,Arixtra,OIMENTS,150,12month,9/29/2021,Fresenius Kabi Vietnam Joint Stock Company - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1040,inf240,Toxaxin Inj,LOZENGES,200,12month,9/29/2021,CPC1 Pharmaceutical Joint Stock Company Hanoi - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1041,inf241,Arixtra,LINIMENT,200,12month,9/29/2021,B.Braun Melsungen AG - Germany,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1042,inf242,Replenine-VF,LINIMENT,200,12month,9/29/2021,Warsaw Pharmaceutical Works Polfa - Poland,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1043,inf243,Hezoy,LINIMENT,200,12month,9/29/2021,B.Braun Melsungen AG - Germany,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1044,inf244,Transamin Tablets,LOTIONS,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1045,inf245,Pronivel 2000 IU,LINIMENT,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1046,inf246,Reliporex 10000 IU s,LINIMENT,200,12month,9/29/2021,Laboratoires UPSA - France,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1047,inf247,Haemoctin SDH 250,LINIMENT,200,12month,9/29/2021,Stada-Vietnam - VIETNAM COMPANY LIMITED,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1048,inf248,Reliporex 4000 IU,LOTIONS,200,12month,9/29/2021,Sanofi Vietnam Pharmaceutical Joint Stock Company - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1049,inf249,Lefvox-750,PASTE,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1050,inf250,Ciprofloxacin 500mg,POWDER,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1051,inf251,Ledvir,EMULSIONS,200,12month,9/29/2021,Branch of OPC Pharmaceutical Joint Stock Company in Binh Duong - OPC Pharmaceutical Factory - VIETNAM (,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1052,inf252,Vixbarin 400mg,GELS,200,12month,9/29/2021,PT. Indofarma Tbk. - INDONESIA,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1053,inf253,Govou,MAGMAS,200,12month,9/29/2021,Central Pharmaceutical Company Limited 3 - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1054,inf254,Tavanic,MIXTURES,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1055,inf255,Tavanic,LIQUID,200,12month,9/29/2021,nd-Swift Ltd - INDIA,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1056,inf256,Augmex Duo Tabs,LIQUID,200,12month,9/29/2021,Pharmaceutical & Medical Biomedical Enterprise (MEBIPHAR) Ho Chi Minh City - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1057,inf257,Acnequidt,TABLETS,200,12month,9/29/2021,U.C.B. Farchin S.A - Switzerland,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1058,inf258,Meropenem 1g,OIMENTS,200,12month,9/29/2021,"Korea Drug Co., Ltd - KOREA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1059,inf259,Albendazole 400mg,LOZENGES,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1060,inf260,Albendazol Stada 400 mg,LOZENGES,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1061,inf261,Virclath,OIMENTS,200,12month,9/29/2021,Farmak JSC - UKraine,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1062,inf262,Eduar,LOZENGES,200,12month,9/29/2021,Khanh Hoi Pharmaceutical & Medical Services Joint Stock Company (KHAHOPHARMA) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1063,inf263,Salgad,OIMENTS,200,12month,9/29/2021,"Ind-Swift., Ltd - INDIA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1064,inf264,Razirax,LOZENGES,200,12month,9/29/2021,Khanh Hoi Pharmaceutical & Medical Services Joint Stock Company (KHAHOPHARMA) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1065,inf265,Guilaume,LOZENGES,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1066,inf266,Cybercef 750 mg,OIMENTS,200,12month,9/29/2021,Dat Vi Phu Pharmaceutical Joint Stock Company (DAVIPHARM) - VIETNAM,"Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
1067,inf267,Medoclav 1g,LOZENGES,200,12month,9/29/2021,"Micro Labs., Ltd - INDIA","Drugs for parasites, anti-bacterial, antiviral, antifungal",10/29/2021
